corpus,intcode,segment,prt_wd,cld_wd,kwd_wd,speakers,subjects,relations,objects,texts,AEO_cat,full_name,URL,speaker_image_in_drive? (Yes/No),context(timestamp),context (segment_number),Notes
Shoah,1473,37,disc,discriminatory measures,anti Jewish measures,RK,all Jews,[had] to go,to a Jewish school,"Because no Jews -- all Jews were thrown out of public school, and having to go to a Jewish school far away.",Agency_Coercion/Necessity,Ruth Keller,https://vhaonline.usc.edu/viewingPage?testimonyID=1503&returnIndex=0,Yes,,,
Shoah,1491,20,disc,discriminatory measures,anti Jewish measures,HS,We,have to bring,our furs,We have to bring our furs.,Agency_Coercion/Necessity,Harriet Solz,https://vhaonline.usc.edu/viewingPage?testimonyID=1507&returnIndex=0,Yes,,,
Shoah,1502,48,disc,discriminatory measures,anti Jewish measures,IC,they,had to liquidate,the business,"So the Jews that had small businesses, they had to liquidate the business and send all the remaining merchandise to a certain office, which they named where to ship, and apparently will be paid.",Agency_Coercion/Necessity,Israel Cappell,https://vhaonline.usc.edu/viewingPage?testimonyID=1519&returnIndex=0,Yes,,,
Shoah,1502,51,disc,discriminatory measures,anti Jewish measures,IC,Jews,had to wear,a yellow star with a J in the middle,Jews had to wear a yellow star with a J in the middle.,Agency_Coercion/Necessity,Israel Cappell,https://vhaonline.usc.edu/viewingPage?testimonyID=1519&returnIndex=0,Yes,,,
Shoah,1502,51,disc,discriminatory measures,anti Jewish measures,IC,Jews,could not walk,after 8 o'clock,Jews could not walk after8 o'clock.,Agency_Speculative/Modal,Israel Cappell,https://vhaonline.usc.edu/viewingPage?testimonyID=1519&returnIndex=0,Yes,,,
Shoah,1511,7,disc,discriminatory measures,Jewish property attacks,SH,they,throw,in a dead pig to the house,And they throw in a dead pig to the house.,Agency_Active,Sara Hertzberg,https://vhaonline.usc.edu/viewingPage?testimonyID=1554&returnIndex=0,Yes,,,
Shoah,1537,15,disc,personal prejudice,antisemitism,ER,they,took,the business,"The only thing, they took the business away.",Agency_Active,Ernest Rubin,https://vhaonline.usc.edu/viewingPage?testimonyID=1586&returnIndex=0,Yes,,,
Shoah,1537,15,disc,personal prejudice,antisemitism,ER,We,had to close,the business,We had to close the business.,Agency_Coercion/Necessity,Ernest Rubin,https://vhaonline.usc.edu/viewingPage?testimonyID=1586&returnIndex=0,Yes,,,
Shoah,1537,15,disc,personal prejudice,antisemitism,ER,They,had to wear,their own clothing with a yellow band ,They had to wear their own clothing with a yellow band to show that they are in the labor camp.,Agency_Coercion/Necessity,Ernest Rubin,https://vhaonline.usc.edu/viewingPage?testimonyID=1586&returnIndex=0,Yes,,,
Shoah,1550,12,disc,personal prejudice,school antisemitism,HW,we,had to sit,on separate benches,"And I withdrew from school after a few weeks because in school, we had to sit on separate benches.",Agency_Coercion/Necessity,Henry Wellisch,https://vhaonline.usc.edu/viewingPage?testimonyID=1570&returnIndex=0,Yes,,,
Shoah,1603,50,disc,discriminatory measures,anti Jewish measures,PF,they,froze,every Jewish asset,"Well, what -- what the Germans done when they came in, they froze every Jewish asset.",Agency_Active,Pèter Fischl,https://vhaonline.usc.edu/viewingPage?testimonyID=1450&returnIndex=0,Yes,,,
Shoah,1704,19,disc,discriminatory measures,anti Jewish measures,CM,We,had to wear,the star,We had to wear the star.,Agency_Coercion/Necessity,Charlotte Melkman,https://vhaonline.usc.edu/viewingPage?testimonyID=1765&returnIndex=0,Yes,,,
Shoah,1704,19,disc,discriminatory measures,anti Jewish measures,CM,We,were not allowed,in the trains in the buses,"We were not allowed in the trains, in the buses, not allowed in certain shops.",Orientation,Charlotte Melkman,https://vhaonline.usc.edu/viewingPage?testimonyID=1765&returnIndex=0,Yes,,,
Shoah,1704,19,disc,discriminatory measures,anti Jewish measures,CM,We,were not allowed,in certain shops,"We were not allowed in the trains, in the buses, not allowed in certain shops.",Orientation,Charlotte Melkman,https://vhaonline.usc.edu/viewingPage?testimonyID=1765&returnIndex=0,Yes,,,
Shoah,1704,19,disc,discriminatory measures,anti Jewish measures,CM,You,had to get,a special pass if you wanted to travel,You had to get a special pass if you wanted to travel.,Agency_Coercion/Necessity,Charlotte Melkman,https://vhaonline.usc.edu/viewingPage?testimonyID=1765&returnIndex=0,Yes,,,
Shoah,1797,15,disc,personal prejudice,school antisemitism,HG,The Jews,had,a stamp L which meant left side,"The Jews had a stamp L which meant left side, Polish The Poles had a stamp, P, for That's the right side.",Orientation,Helena Goldstein,https://vhaonline.usc.edu/viewingPage?testimonyID=1795&returnIndex=0,Yes,,,
Shoah,1828,18,disc,discriminatory measures,anti Jewish measures,MH,I,remember,that the first one of the first Jewish laws that were introduced was to wear the yellow star,And I remember that the first -- one of the first Jewish laws that were introduced was to wear the yellow star.,Orientation,Malka Hahn,https://vhaonline.usc.edu/viewingPage?testimonyID=1881&returnIndex=0,Yes,,,
Shoah,1828,18,disc,discriminatory measures,anti Jewish measures,MH,we,could purchase,those stars,And we could purchase those stars.,Agency_Speculative/Modal,Malka Hahn,https://vhaonline.usc.edu/viewingPage?testimonyID=1881&returnIndex=0,Yes,,,
Shoah,1828,18,disc,discriminatory measures,anti Jewish measures,MH,we,had to have,it on our garment,And we had to have it on our garment when we left the house.,Agency_Coercion/Necessity,Malka Hahn,https://vhaonline.usc.edu/viewingPage?testimonyID=1881&returnIndex=0,Yes,,,
Shoah,1828,18,disc,discriminatory measures,anti Jewish measures,MH,we,had,a curfew,And we -- we had a curfew.,Orientation,Malka Hahn,https://vhaonline.usc.edu/viewingPage?testimonyID=1881&returnIndex=0,Yes,,,
Shoah,1828,18,disc,discriminatory measures,anti Jewish measures,MH,We,had to be,home by 8 o'clock,We had to be home by8 o'clock.,Agency_Coercion/Necessity,Malka Hahn,https://vhaonline.usc.edu/viewingPage?testimonyID=1881&returnIndex=0,Yes,,,
Shoah,1828,18,disc,discriminatory measures,anti Jewish measures,MH,Our superintendent,used to send,me back when I forgot to wear my star,Our superintendent used to send me back when I forgot to wear my star.,Agency_Active,Malka Hahn,https://vhaonline.usc.edu/viewingPage?testimonyID=1881&returnIndex=0,Yes,,,
Shoah,1836,23,disc,discriminatory measures,anti Jewish measures,BC,We,had to wear,stars,We had to wear stars.,Agency_Coercion/Necessity,Betty Cohen,https://vhaonline.usc.edu/viewingPage?testimonyID=1865&returnIndex=0,Yes,,,
Shoah,1856,10,disc,personal prejudice,religious antisemitism,VF,we,used to experience,around Christmas the priests preached in churches about Jesus,"Yes, we used to experience around Christmas, when everywhere the -- the priests preached in -- in churches about Jesus and the Jews crucified Jesus.",Agency_Active,Vilmos Friedman,https://vhaonline.usc.edu/viewingPage?testimonyID=1910&returnIndex=0,Yes,,,
Shoah,1856,10,disc,personal prejudice,religious antisemitism,VF,the Jews,crucified,Jesus,"Yes, we used to experience around Christmas, when everywhere the -- the priests preached in -- in churches about Jesus and the Jews crucified Jesus.",Agency_Active,Vilmos Friedman,https://vhaonline.usc.edu/viewingPage?testimonyID=1910&returnIndex=0,Yes,,,
Shoah,1856,10,disc,personal prejudice,religious antisemitism,VF,sometime the rocks,were thrown,at Jews at night ,"Not like under the Hitler era, just some -- sometime the rocks were thrown at Jews at night, and small things.",Agency_Passive,Vilmos Friedman,https://vhaonline.usc.edu/viewingPage?testimonyID=1910&returnIndex=0,Yes,,,
Shoah,1858,23,disc,discriminatory measures,anti Jewish measures,RK,Then it,was changed,to a yellow star with the word the Jew on the front on the back of your clothing,Then it was changed to a yellow star with the word Jude -- the Jew -- on the front and on the back of your clothing.,Agency_Passive,Rose Kaplovitz,https://vhaonline.usc.edu/viewingPage?testimonyID=1908&returnIndex=0,Yes,,,
Shoah,1858,23,disc,discriminatory measures,anti Jewish measures,RK,We,were barred,from certain sections of the city,We were barred from certain sections of the city.,Agency_Passive,Rose Kaplovitz,https://vhaonline.usc.edu/viewingPage?testimonyID=1908&returnIndex=0,Yes,,,
Shoah,1858,23,disc,discriminatory measures,anti Jewish measures,RK,We,could not travel,on a train a streetcar,We could not travel on a train or a streetcar.,Agency_Speculative/Modal,Rose Kaplovitz,https://vhaonline.usc.edu/viewingPage?testimonyID=1908&returnIndex=0,Yes,,,
Shoah,1858,23,disc,discriminatory measures,anti Jewish measures,RK,our liberties,were being taken,away from us one at a time,"But slowly, our liberties were being taken away from us one at a time.",Agency_Active,Rose Kaplovitz,https://vhaonline.usc.edu/viewingPage?testimonyID=1908&returnIndex=0,Yes,,,
Shoah,1975,27,disc,discriminatory measures,anti Jewish measures,AR,they,had to turn,in all their radios,"The Jews had, in the beginning, right away, they had to turn in all their radios.",Agency_Coercion/Necessity,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,1975,27,disc,discriminatory measures,anti Jewish measures,AR,They,had to turn,into any kind of valuables,They had to turn into any kind of valuables.,Agency_Coercion/Necessity,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,1975,27,disc,discriminatory measures,anti Jewish measures,AR,They,had to turn,in any kind of currency,They had to turn in any kind of currency.,Agency_Coercion/Necessity,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,1975,27,disc,discriminatory measures,anti Jewish measures,AR,They,had to turn,in any kind of stamp collection,They had to turn in any kind of -- if they had a stamp collection.,Agency_Coercion/Necessity,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,1975,35,disc,discriminatory measures,anti Jewish measures,AR,Jews,can not walk,on the sidewalk,"And it was like I mentioned to you, turn over all the valuables, that Jews cannot walk on the sidewalk, they have to walk -- the Jews can only walk during certain hours of the day they can go out, that Jews cannot come into -- to stores.",Agency_Speculative/Modal,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,1975,35,disc,discriminatory measures,anti Jewish measures,AR,the Jews,can only walk,during certain hours that Jews can not come to stores,"And it was like I mentioned to you, turn over all the valuables, that Jews cannot walk on the sidewalk, they have to walk -- the Jews can only walk during certain hours of the day they can go out, that Jews cannot come into -- to stores.",Agency_Speculative/Modal,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,1975,35,disc,discriminatory measures,anti Jewish measures,AR,They,have,only a certain hour to come into the stores,"They have only a certain hour to come into the stores, that they're limited to a certain amount of money, they're limited to -- to -- They -- they took basically away all all the rights.",Orientation,Abraham Resnick,https://vhaonline.usc.edu/viewingPage?testimonyID=1836&returnIndex=0,Yes,,,
Shoah,2067,6,disc,discriminatory measures,anti Jewish measures,DR,the new Nazi regime,was to ban,all Jews from college also Jewish professors,"Shortly after -- after -- a few weeks after our arrival, a letter came from my brother from Frankfurt -- he had stayed behind with my mother -- to informing us that one of the first anti- Jewish decrees of the new Nazi regime was to ban all Jews from college and also Jewish professors.",Agency_Passive,Dolf Ringel,https://vhaonline.usc.edu/viewingPage?testimonyID=2094&returnIndex=0,Yes,,,
Shoah,2097,20,disc,discriminatory measures,anti Jewish measures,EG,They,took,away the licenses,They took away the licenses.,Agency_Active,Elly Gross,https://vhaonline.usc.edu/viewingPage?testimonyID=2139&returnIndex=0,Yes,,,
Shoah,2097,31,disc,discriminatory measures,anti Jewish measures,EG,we,had to wear,the yellow star,"And, and we had to wear the yellow star.",Agency_Coercion/Necessity,Elly Gross,https://vhaonline.usc.edu/viewingPage?testimonyID=2139&returnIndex=0,Yes,,,
Shoah,2118,56,disc,discriminatory measures,Jewish property attacks,LW,they,torched,the two last synagogues in the city,They -- they torched the two last synagogues in the city.,Agency_Active,Leon Wendel,https://vhaonline.usc.edu/viewingPage?testimonyID=2156&returnIndex=0,Yes,,,
Shoah,2118,59,disc,discriminatory measures,anti Jewish measures,LW,things,happened,like people were thrown out of apartments in the fancier parts of town which the Germans moved,"In the meantime, things happened like people were thrown out of apartments within five minutes' notice in the town, in the fancier parts of town, which the Germans moved in.",Agency_Active,Leon Wendel,https://vhaonline.usc.edu/viewingPage?testimonyID=2156&returnIndex=0,Yes,,,
Shoah,2118,59,disc,discriminatory measures,anti Jewish measures,LW,they,requisitioned,that you can not take any money out of the bank,"So people started moving, and the Germans, you know, first, they requisitioned that you cannot take any money out of the bank.",Agency_Active,Leon Wendel,https://vhaonline.usc.edu/viewingPage?testimonyID=2156&returnIndex=0,Yes,,,
Shoah,2118,59,disc,discriminatory measures,anti Jewish measures,LW,You,can not put,any money in the bank,You cannot put any money in the bank.,Agency_Speculative/Modal,Leon Wendel,https://vhaonline.usc.edu/viewingPage?testimonyID=2156&returnIndex=0,Yes,,,
Shoah,2118,59,disc,discriminatory measures,anti Jewish measures,LW,You,can not change,any money in the bank,You cannot change any money in the bank.,Agency_Speculative/Modal,Leon Wendel,https://vhaonline.usc.edu/viewingPage?testimonyID=2156&returnIndex=0,Yes,,,
Shoah,2350,22,disc,discriminatory measures,anti Jewish measures,LT,They,tell,you to walk in the gutter,"They tell you to walk in the gutter, you walked in the gutter, you know?",Agency_Active,Lilly Tykocinski Butnick,https://vhaonline.usc.edu/viewingPage?testimonyID=2423&returnIndex=0,Yes,,,
Shoah,2353,9,disc,discriminatory measures,anti Jewish measures,ML,you,were not allowed,in any public place,"You couldn't -- you, you were not allowed in any public place anymore.",Orientation,Margaret Lambert,https://vhaonline.usc.edu/viewingPage?testimonyID=2424&returnIndex=0,Yes,,,
Shoah,2353,9,disc,discriminatory measures,anti Jewish measures,ML,the Jewish children,had to go,to Jewish school,"All the, the Jewish children had to go to Jewish school.",Agency_Coercion/Necessity,Margaret Lambert,https://vhaonline.usc.edu/viewingPage?testimonyID=2424&returnIndex=0,Yes,,,
